Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
173016101.000000,112.000000,0.000000,352098.000000,353.000000,61194843.000000,0.000000
174000661.000000,104.000000,0.000000,342744.000000,371.000000,61537958.000000,0.000000
175000493.000000,108.000000,0.000000,352014.000000,444.000000,61890416.000000,0.000000
176034515.000000,117.000000,0.000000,364782.000000,536.000000,62255734.000000,0.000000
177004055.000000,108.000000,0.000000,339776.000000,504.000000,62596014.000000,0.000000
178018174.000000,110.000000,2.000000,354122.000000,453.000000,62950589.000000,0.000000
179030807.000000,112.000000,0.000000,354038.000000,453.000000,63305080.000000,0.000000
180006686.000000,104.000000,0.000000,341213.000000,364.000000,63646657.000000,0.000000
181003547.000000,111.000000,1.000000,349567.000000,342.000000,63996566.000000,0.000000
182026331.000000,123.000000,5.000000,362206.000000,356.000000,64359128.000000,0.000000
183016614.000000,116.000000,0.000000,350853.000000,329.000000,64710310.000000,0.000000
184029181.000000,108.000000,0.000000,354018.000000,468.000000,65064796.000000,0.000000
185013171.000000,104.000000,0.000000,342446.000000,386.000000,65407628.000000,0.000000
186032493.000000,108.000000,0.000000,354826.000000,462.000000,65762916.000000,0.000000
187032080.000000,115.000000,1.000000,351236.000000,417.000000,66114569.000000,0.000000
188030945.000000,108.000000,0.000000,352297.000000,395.000000,66467261.000000,0.000000
189027631.000000,112.000000,0.000000,350752.000000,502.000000,66818515.000000,0.000000
190021477.000000,118.000000,2.000000,351558.000000,424.000000,67170497.000000,0.000000
191027287.000000,108.000000,0.000000,352938.000000,456.000000,67523891.000000,0.000000
192025222.000000,112.000000,0.000000,351258.000000,395.000000,67875544.000000,0.000000
193024169.000000,112.000000,0.000000,351880.000000,425.000000,68227849.000000,0.000000
194031129.000000,108.000000,0.000000,353357.000000,492.000000,68581698.000000,0.000000
195010021.000000,108.000000,0.000000,341564.000000,398.000000,68923660.000000,0.000000
196012866.000000,110.000000,1.000000,352834.000000,374.000000,69276868.000000,0.000000
197017890.000000,110.000000,2.000000,353430.000000,361.000000,69630659.000000,0.000000
198029997.000000,108.000000,0.000000,354657.000000,342.000000,69985658.000000,0.000000
199035617.000000,108.000000,0.000000,352648.000000,501.000000,70338807.000000,0.000000
200001353.000000,108.000000,0.000000,339699.000000,372.000000,70678878.000000,0.000000
201032756.000000,119.000000,1.000000,364731.000000,330.000000,71043939.000000,0.000000
202027501.000000,113.000000,3.000000,351741.000000,366.000000,71396046.000000,0.000000
203034883.000000,112.000000,0.000000,353439.000000,476.000000,71749961.000000,0.000000
204008259.000000,114.000000,5.000000,340764.000000,476.000000,72091201.000000,0.000000
