Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
231000477.000000,2471.000000,30446.000000,264385.000000,167906.000000,82865949.000000,1431.000000
232000362.000000,15128.000000,63363.000000,275034.000000,142553.000000,83283536.000000,2321.000000
233000188.000000,2576.000000,31147.000000,262763.000000,170067.000000,83716366.000000,1678.000000
234001323.000000,2292.000000,27404.000000,264705.000000,167903.000000,84148974.000000,1362.000000
235000074.000000,14852.000000,58421.000000,280009.000000,143469.000000,84572452.000000,2283.000000
236002330.000000,2112.000000,27105.000000,265916.000000,169155.000000,85007523.000000,1164.000000
237002490.000000,2056.000000,25500.000000,263770.000000,168704.000000,85439997.000000,1172.000000
238003054.000000,14666.000000,57472.000000,277145.000000,144233.000000,85861375.000000,2166.000000
239002757.000000,1977.000000,26616.000000,260593.000000,172354.000000,86294322.000000,1086.000000
240000029.000000,6689.000000,39939.000000,266582.000000,161398.000000,86722302.000000,1766.000000
241003535.000000,10419.000000,48052.000000,275449.000000,150169.000000,87147920.000000,1963.000000
242000607.000000,2271.000000,31940.000000,267907.000000,167182.000000,87583009.000000,1318.000000
243000001.000000,13776.000000,59417.000000,277357.000000,146985.000000,88007351.000000,2553.000000
244002116.000000,3581.000000,33051.000000,265776.000000,170765.000000,88443892.000000,1473.000000
245000387.000000,2170.000000,27020.000000,262676.000000,173017.000000,88879585.000000,1247.000000
246002895.000000,14898.000000,56486.000000,274966.000000,150137.000000,89304688.000000,2724.000000
247000623.000000,2150.000000,26253.000000,270582.000000,171823.000000,89747093.000000,1304.000000
248001022.000000,2495.000000,30317.000000,270420.000000,173774.000000,90191287.000000,1583.000000
249000361.000000,14708.000000,57023.000000,287749.000000,148557.000000,90627593.000000,2771.000000
250000308.000000,2165.000000,27802.000000,271898.000000,172712.000000,91072203.000000,1288.000000
251000575.000000,2111.000000,25956.000000,283421.000000,167824.000000,91523448.000000,1273.000000
252000267.000000,14527.000000,58573.000000,287209.000000,149462.000000,91960119.000000,2824.000000
253006088.000000,2153.000000,27032.000000,280192.000000,171455.000000,92411766.000000,1348.000000
254001402.000000,2074.000000,27009.000000,273357.000000,173112.000000,92858235.000000,1207.000000
255001051.000000,14488.000000,57891.000000,282049.000000,153171.000000,93293455.000000,2977.000000
256000832.000000,2232.000000,27589.000000,272454.000000,173162.000000,93739071.000000,1361.000000
257000301.000000,2382.000000,27595.000000,279893.000000,172584.000000,94191548.000000,1489.000000
258000390.000000,14684.000000,57179.000000,284533.000000,154300.000000,94630381.000000,3322.000000
259007808.000000,2247.000000,29104.000000,282023.000000,175729.000000,95088133.000000,1394.000000
260005526.000000,1941.000000,26897.000000,283822.000000,173069.000000,95545024.000000,1128.000000
261006946.000000,13567.000000,55364.000000,279291.000000,159240.000000,95983555.000000,3185.000000
262002541.000000,3224.000000,32998.000000,279745.000000,172449.000000,96435749.000000,1562.000000
263001304.000000,2588.000000,33589.000000,290704.000000,170101.000000,96896554.000000,1695.000000
264000038.000000,10060.000000,55149.000000,289238.000000,157001.000000,97342793.000000,3089.000000
265000388.000000,8478.000000,45818.000000,288742.000000,167997.000000,97799532.000000,3301.000000
266000935.000000,3495.000000,33103.000000,282263.000000,174044.000000,98255839.000000,2478.000000
267000011.000000,4354.000000,33308.000000,286790.000000,169797.000000,98712426.000000,1941.000000
268005003.000000,12399.000000,47160.000000,293899.000000,155512.000000,99161837.000000,3052.000000
269000395.000000,2323.000000,28214.000000,286955.000000,170844.000000,99619636.000000,1433.000000
270001863.000000,3021.000000,31136.000000,296069.000000,169256.000000,100084961.000000,2092.000000
271000877.000000,14532.000000,55499.000000,286593.000000,157333.000000,100528887.000000,4033.000000
272000005.000000,2150.000000,27708.000000,288232.000000,170585.000000,100987704.000000,1247.000000
273007185.000000,1913.000000,24487.000000,300313.000000,167396.000000,101455413.000000,1091.000000
274000013.000000,14156.000000,50586.000000,282980.000000,160386.000000,101898779.000000,3890.000000
275000310.000000,1890.000000,25377.000000,292370.000000,170898.000000,102362047.000000,1064.000000
276000088.000000,2029.000000,28038.000000,294871.000000,170345.000000,102827263.000000,1211.000000
277000064.000000,14132.000000,57015.000000,284827.000000,160708.000000,103272798.000000,4121.000000
278005252.000000,2143.000000,27869.000000,298222.000000,168051.000000,103739071.000000,1252.000000
279001481.000000,2094.000000,27971.000000,298147.000000,166751.000000,104203969.000000,1303.000000
280000490.000000,14063.000000,56955.000000,286429.000000,160581.000000,104650979.000000,4405.000000
281000108.000000,2508.000000,31696.000000,297821.000000,169469.000000,105118269.000000,1621.000000
282001624.000000,1961.000000,25362.000000,295059.000000,168833.000000,105582161.000000,1063.000000
283000032.000000,13435.000000,48527.000000,288994.000000,161536.000000,106032691.000000,4409.000000
284002411.000000,2458.000000,24763.000000,299213.000000,167465.000000,106499369.000000,1198.000000
285002981.000000,2103.000000,27911.000000,291164.000000,175957.000000,106966490.000000,1269.000000
286000002.000000,8725.000000,42140.000000,296345.000000,160036.000000,107422871.000000,3212.000000
287000810.000000,7645.000000,34810.000000,288803.000000,171556.000000,107883230.000000,3373.000000
288004229.000000,2444.000000,29255.000000,295165.000000,171386.000000,108349781.000000,1573.000000
289002100.000000,2828.000000,29475.000000,298980.000000,165618.000000,108814379.000000,1918.000000
290000594.000000,14020.000000,51235.000000,287262.000000,162372.000000,109264013.000000,5259.000000
291000158.000000,2472.000000,28493.000000,296402.000000,168456.000000,109728871.000000,1622.000000
292000243.000000,2085.000000,26910.000000,296797.000000,170962.000000,110196630.000000,1277.000000
293000441.000000,13094.000000,48625.000000,277565.000000,172070.000000,110646265.000000,4683.000000
294005432.000000,1894.000000,24488.000000,296661.000000,172897.000000,111115823.000000,1037.000000
295000272.000000,2109.000000,28406.000000,294710.000000,170129.000000,111580662.000000,1200.000000
296001681.000000,13120.000000,47150.000000,285904.000000,167244.000000,112033810.000000,4938.000000
297002525.000000,1916.000000,25191.000000,297406.000000,172093.000000,112503309.000000,1058.000000
298000599.000000,1937.000000,23560.000000,285298.000000,172014.000000,112960621.000000,1171.000000
299000034.000000,12755.000000,43101.000000,280099.000000,164719.000000,113405439.000000,4732.000000
300000117.000000,2158.000000,26349.000000,295477.000000,169678.000000,113870594.000000,1255.000000
301000125.000000,2257.000000,30274.000000,294089.000000,170279.000000,114334962.000000,1347.000000
302001579.000000,12546.000000,44225.000000,283999.000000,169898.000000,114788859.000000,4670.000000
303001335.000000,1945.000000,25201.000000,294254.000000,171007.000000,115254120.000000,1137.000000
304000452.000000,2187.000000,29009.000000,287771.000000,172223.000000,115714114.000000,1307.000000
305004922.000000,12502.000000,48159.000000,287256.000000,169335.000000,116170705.000000,4847.000000
306000908.000000,2261.000000,28113.000000,296141.000000,169535.000000,116636381.000000,1397.000000
307002933.000000,2168.000000,25760.000000,295376.000000,173015.000000,117104772.000000,1289.000000
308014899.000000,11298.000000,43297.000000,293813.000000,173034.000000,117571619.000000,4489.000000
309000154.000000,2835.000000,27999.000000,286762.000000,172412.000000,118030793.000000,1196.000000
310000026.000000,2264.000000,25720.000000,302753.000000,168639.000000,118502185.000000,1394.000000
311000325.000000,2292.000000,29780.000000,305803.000000,167890.000000,118975878.000000,1432.000000
312000108.000000,11904.000000,43031.000000,291708.000000,166262.000000,119433848.000000,4289.000000
313000025.000000,2136.000000,25920.000000,304970.000000,168197.000000,119907015.000000,1277.000000
314000428.000000,1937.000000,21314.000000,297912.000000,167791.000000,120372718.000000,1173.000000
315002106.000000,11602.000000,40596.000000,284865.000000,170818.000000,120828401.000000,4188.000000
316000379.000000,2071.000000,24553.000000,299240.000000,170864.000000,121298505.000000,1200.000000
317003627.000000,1858.000000,23900.000000,299955.000000,170766.000000,121769226.000000,1002.000000
318000070.000000,11459.000000,43969.000000,282070.000000,171971.000000,122223267.000000,4128.000000
319000650.000000,1909.000000,28313.000000,300517.000000,172438.000000,122696222.000000,1059.000000
320000874.000000,1921.000000,25762.000000,297073.000000,173762.000000,123167057.000000,1081.000000
321005452.000000,11173.000000,41052.000000,291488.000000,171861.000000,123630406.000000,4026.000000
322004900.000000,1786.000000,23830.000000,298767.000000,168299.000000,124097472.000000,991.000000
323000443.000000,2053.000000,26948.000000,300424.000000,168985.000000,124566881.000000,1205.000000
324008422.000000,10052.000000,42662.000000,294190.000000,169788.000000,125030859.000000,3893.000000
325001800.000000,2665.000000,26536.000000,294601.000000,169328.000000,125494788.000000,1069.000000
326000505.000000,1954.000000,25257.000000,299296.000000,167474.000000,125961558.000000,1095.000000
327000010.000000,5052.000000,32541.000000,303573.000000,167032.000000,126432163.000000,2439.000000
328005435.000000,7768.000000,36457.000000,293197.000000,173693.000000,126899053.000000,2794.000000
329000112.000000,1729.000000,25149.000000,304281.000000,167896.000000,127371230.000000,972.000000
330000846.000000,1970.000000,28608.000000,308769.000000,169616.000000,127849615.000000,1121.000000
331002353.000000,10902.000000,41409.000000,286921.000000,175331.000000,128311867.000000,4386.000000
