Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
181003547.000000,182.000000,164.000000,347932.000000,246.000000,63993487.000000,4.000000
182026331.000000,189.000000,168.000000,362259.000000,266.000000,64356012.000000,7.000000
183002851.000000,179.000000,135.000000,346096.000000,220.000000,64702328.000000,4.000000
184005973.000000,195.000000,230.000000,350797.000000,339.000000,65053464.000000,6.000000
185004432.000000,185.000000,209.000000,347513.000000,292.000000,65401269.000000,12.000000
186013863.000000,203.000000,256.000000,351537.000000,350.000000,65753156.000000,19.000000
187002302.000000,189.000000,143.000000,347324.000000,294.000000,66100774.000000,10.000000
188000586.000000,197.000000,275.000000,351990.000000,282.000000,66453046.000000,11.000000
189013807.000000,202.000000,201.000000,356958.000000,381.000000,66810385.000000,17.000000
190014632.000000,226.000000,205.000000,354123.000000,296.000000,67164804.000000,19.000000
191015830.000000,208.000000,259.000000,351453.000000,308.000000,67516565.000000,28.000000
192002435.000000,212.000000,255.000000,347250.000000,293.000000,67864108.000000,29.000000
193003233.000000,218.000000,208.000000,352716.000000,315.000000,68217139.000000,33.000000
194008056.000000,245.000000,199.000000,352721.000000,325.000000,68570185.000000,48.000000
195010021.000000,184.000000,183.000000,349825.000000,281.000000,68920291.000000,32.000000
196003644.000000,197.000000,178.000000,349663.000000,235.000000,69270189.000000,11.000000
197024909.000000,188.000000,169.000000,359220.000000,242.000000,69629651.000000,6.000000
198009417.000000,176.000000,192.000000,345346.000000,228.000000,69975225.000000,7.000000
199003071.000000,187.000000,229.000000,348221.000000,365.000000,70323811.000000,5.000000
200019700.000000,188.000000,202.000000,357735.000000,251.000000,70681797.000000,6.000000
201002855.000000,186.000000,194.000000,347735.000000,231.000000,71029763.000000,6.000000
202009005.000000,192.000000,169.000000,355864.000000,285.000000,71385912.000000,11.000000
203002162.000000,204.000000,151.000000,348578.000000,320.000000,71734810.000000,12.000000
204015324.000000,204.000000,250.000000,354858.000000,377.000000,72090045.000000,12.000000
205008869.000000,182.000000,204.000000,352034.000000,329.000000,72442408.000000,12.000000
206000020.000000,18909.000000,135541.000000,279352.000000,50159.000000,72771919.000000,44.000000
207002182.000000,55191.000000,283152.000000,285898.000000,116794.000000,73174611.000000,314.000000
208000137.000000,4683.000000,6744.000000,182107.000000,183148.000000,73539866.000000,3822.000000
209000585.000000,4666.000000,6654.000000,187042.000000,182259.000000,73909167.000000,3788.000000
210000610.000000,15697.000000,23884.000000,223708.000000,147946.000000,74280821.000000,2932.000000
211000087.000000,4768.000000,6960.000000,192077.000000,182572.000000,74655470.000000,3898.000000
212000008.000000,15940.000000,23741.000000,231490.000000,147413.000000,75034373.000000,3378.000000
213000747.000000,4701.000000,10159.000000,208025.000000,180333.000000,75422731.000000,3803.000000
214000373.000000,3730.000000,9303.000000,212547.000000,168407.000000,75803685.000000,2931.000000
215000454.000000,15161.000000,28150.000000,252550.000000,138358.000000,76194593.000000,2790.000000
216001732.000000,3775.000000,12352.000000,235852.000000,167343.000000,76597788.000000,2916.000000
217000091.000000,3742.000000,11312.000000,230561.000000,171827.000000,77000176.000000,2990.000000
218000061.000000,15273.000000,27559.000000,256493.000000,142091.000000,77398760.000000,2949.000000
219000079.000000,3897.000000,12513.000000,230377.000000,174401.000000,77803538.000000,3030.000000
220000010.000000,11650.000000,23142.000000,255546.000000,153190.000000,78212274.000000,3240.000000
221000167.000000,7350.000000,17353.000000,252424.000000,161623.000000,78626321.000000,2828.000000
222000047.000000,3808.000000,12631.000000,245887.000000,168588.000000,79040796.000000,2762.000000
223001038.000000,15500.000000,29261.000000,264963.000000,146387.000000,79452146.000000,3495.000000
224000157.000000,3858.000000,13777.000000,246738.000000,174296.000000,79873180.000000,3093.000000
225000618.000000,3659.000000,12823.000000,251296.000000,176321.000000,80300797.000000,2874.000000
226001530.000000,15411.000000,26891.000000,264947.000000,149737.000000,80715481.000000,3548.000000
227000517.000000,3576.000000,11164.000000,252977.000000,173949.000000,81142407.000000,2773.000000
228000109.000000,3760.000000,13502.000000,260104.000000,175507.000000,81578018.000000,3070.000000
229000033.000000,15726.000000,28295.000000,272285.000000,147089.000000,81997392.000000,3941.000000
230000414.000000,4328.000000,14033.000000,268587.000000,167882.000000,82433861.000000,3513.000000
231000360.000000,4765.000000,13493.000000,262894.000000,168785.000000,82865540.000000,3875.000000
232000139.000000,16018.000000,28896.000000,271492.000000,146150.000000,83283182.000000,4170.000000
233000044.000000,5242.000000,14323.000000,261923.000000,170874.000000,83715979.000000,4416.000000
234001669.000000,4315.000000,13330.000000,264367.000000,168733.000000,84149079.000000,3555.000000
235000074.000000,16228.000000,28721.000000,275511.000000,147132.000000,84571722.000000,4460.000000
236000073.000000,4886.000000,13556.000000,263991.000000,169755.000000,85005468.000000,4019.000000
237000302.000000,3673.000000,11663.000000,262654.000000,169873.000000,85437995.000000,2924.000000
238000372.000000,15231.000000,27226.000000,272794.000000,148642.000000,85859431.000000,3646.000000
239002757.000000,3474.000000,12186.000000,261016.000000,173548.000000,86293995.000000,2732.000000
240000014.000000,8580.000000,18731.000000,265208.000000,162722.000000,86721925.000000,3922.000000
241000595.000000,11081.000000,23055.000000,272251.000000,151708.000000,87145884.000000,3257.000000
242000508.000000,4119.000000,15159.000000,267620.000000,168971.000000,87582475.000000,3298.000000
243000023.000000,14946.000000,27702.000000,274866.000000,149703.000000,88007044.000000,4567.000000
244000441.000000,5320.000000,15562.000000,264063.000000,171846.000000,88442953.000000,3407.000000
245000361.000000,4278.000000,12724.000000,262388.000000,174218.000000,88879559.000000,3422.000000
246002141.000000,15987.000000,27380.000000,270813.000000,153808.000000,89304180.000000,4658.000000
247000629.000000,3877.000000,12456.000000,270045.000000,172183.000000,89746408.000000,3047.000000
248000109.000000,4475.000000,14517.000000,269234.000000,174577.000000,90190219.000000,3642.000000
249001488.000000,16874.000000,28026.000000,284583.000000,152716.000000,90627518.000000,5754.000000
250000956.000000,4854.000000,15237.000000,270835.000000,173385.000000,91071738.000000,3944.000000
251000251.000000,7004.000000,15624.000000,281766.000000,168489.000000,91521993.000000,5924.000000
252000133.000000,16677.000000,27245.000000,284172.000000,152531.000000,91958696.000000,5689.000000
253002596.000000,5361.000000,14578.000000,277980.000000,171912.000000,92408588.000000,4559.000000
254000044.000000,5658.000000,14394.000000,273213.000000,174467.000000,92856268.000000,4783.000000
255000402.000000,16945.000000,28470.000000,279144.000000,156513.000000,93291925.000000,6095.000000
256000014.000000,5307.000000,15276.000000,271961.000000,173950.000000,93737836.000000,4478.000000
257000166.000000,5615.000000,15165.000000,279099.000000,173842.000000,94190777.000000,4718.000000
258000093.000000,17396.000000,29997.000000,280925.000000,157857.000000,94629559.000000,6761.000000
259000004.000000,5422.000000,14733.000000,279273.000000,174541.000000,95083373.000000,4487.000000
260002996.000000,5319.000000,14383.000000,283969.000000,176014.000000,95543356.000000,4497.000000
261000079.000000,15883.000000,28281.000000,275378.000000,161356.000000,95980090.000000,6144.000000
262001196.000000,6794.000000,17067.000000,280455.000000,174527.000000,96435072.000000,5118.000000
263001268.000000,5378.000000,15392.000000,289922.000000,170954.000000,96895948.000000,4562.000000
264000017.000000,11663.000000,24015.000000,286789.000000,159466.000000,97342203.000000,5209.000000
265000021.000000,11557.000000,22986.000000,287213.000000,168941.000000,97798357.000000,6691.000000
266000005.000000,5922.000000,17873.000000,281196.000000,174951.000000,98254504.000000,4989.000000
267000011.000000,7209.000000,16941.000000,286621.000000,170873.000000,98711998.000000,4998.000000
268000017.000000,15323.000000,25557.000000,289438.000000,157863.000000,99159299.000000,6566.000000
269000557.000000,5322.000000,16733.000000,288609.000000,172090.000000,99619998.000000,4401.000000
270001277.000000,5568.000000,16272.000000,294994.000000,169942.000000,100084934.000000,4726.000000
271000013.000000,17202.000000,28809.000000,282713.000000,160682.000000,100528329.000000,7395.000000
272000039.000000,5464.000000,15297.000000,286988.000000,172532.000000,100987849.000000,4683.000000
273000529.000000,5453.000000,14258.000000,296456.000000,168126.000000,101452431.000000,4660.000000
274000017.000000,17223.000000,27012.000000,281870.000000,163951.000000,101898252.000000,7741.000000
275000013.000000,5386.000000,14193.000000,290926.000000,172145.000000,102361323.000000,4630.000000
276000005.000000,5231.000000,14444.000000,293368.000000,171463.000000,102826154.000000,4482.000000
277000361.000000,17137.000000,28253.000000,282020.000000,163706.000000,103271880.000000,7757.000000
278002737.000000,5270.000000,14331.000000,296225.000000,168699.000000,103736804.000000,4392.000000
279000665.000000,5157.000000,15643.000000,297538.000000,168232.000000,104202574.000000,4415.000000
280000390.000000,17116.000000,26956.000000,284003.000000,163235.000000,104649812.000000,7964.000000
281000100.000000,5539.000000,15672.000000,297599.000000,169744.000000,105117155.000000,4687.000000
282000093.000000,5481.000000,15342.000000,293888.000000,169584.000000,105580627.000000,4583.000000
283000179.000000,16993.000000,26136.000000,286177.000000,164086.000000,106030890.000000,8577.000000
284000187.000000,5697.000000,14113.000000,296844.000000,167872.000000,106495606.000000,4459.000000
285000653.000000,5290.000000,14821.000000,290343.000000,177285.000000,106963234.000000,4597.000000
286000005.000000,11253.000000,20454.000000,295599.000000,161501.000000,107420334.000000,6008.000000
287000813.000000,11688.000000,20547.000000,286515.000000,172908.000000,107879757.000000,7521.000000
288002323.000000,5852.000000,16275.000000,293415.000000,172498.000000,108345670.000000,5011.000000
289000086.000000,5943.000000,16475.000000,298265.000000,165802.000000,108809737.000000,5072.000000
290000296.000000,17601.000000,27168.000000,285468.000000,165004.000000,109260209.000000,9170.000000
291000205.000000,5640.000000,15302.000000,295885.000000,169509.000000,109725603.000000,4862.000000
292000738.000000,5640.000000,15138.000000,295909.000000,171932.000000,110193444.000000,4874.000000
293000045.000000,17293.000000,26419.000000,275238.000000,173899.000000,110642581.000000,9131.000000
294001396.000000,5694.000000,14965.000000,294831.000000,172493.000000,111109905.000000,4851.000000
295000285.000000,5333.000000,15903.000000,294539.000000,172168.000000,111576612.000000,4552.000000
296000013.000000,16680.000000,25207.000000,282795.000000,169280.000000,112028687.000000,8918.000000
297002290.000000,5371.000000,15055.000000,297144.000000,173179.000000,112499010.000000,4620.000000
298000323.000000,11429.000000,19042.000000,284490.000000,172816.000000,112956316.000000,10041.000000
299000045.000000,16117.000000,23796.000000,277813.000000,166540.000000,113400669.000000,8513.000000
300000117.000000,5378.000000,14596.000000,294277.000000,170727.000000,113865673.000000,4501.000000
301000021.000000,5301.000000,15929.000000,293541.000000,170783.000000,114329997.000000,4343.000000
302001059.000000,16819.000000,24841.000000,281869.000000,170850.000000,114782716.000000,9157.000000
303000168.000000,5078.000000,13795.000000,293867.000000,171267.000000,115247850.000000,4127.000000
304000301.000000,4929.000000,14490.000000,287488.000000,172829.000000,115708167.000000,4010.000000
305003168.000000,16252.000000,25377.000000,284918.000000,170986.000000,116164071.000000,8870.000000
306001136.000000,7560.000000,16151.000000,296683.000000,170767.000000,116631521.000000,6533.000000
307000003.000000,6170.000000,15061.000000,292450.000000,174384.000000,117098355.000000,5290.000000
308000032.000000,14113.000000,23039.000000,289504.000000,171465.000000,117559324.000000,7601.000000
309000154.000000,8152.000000,17172.000000,289253.000000,176995.000000,118025572.000000,6505.000000
310000104.000000,6618.000000,15821.000000,301305.000000,169798.000000,118496675.000000,5660.000000
311000304.000000,6509.000000,15946.000000,305449.000000,168414.000000,118970538.000000,5598.000000
312000137.000000,16481.000000,24238.000000,288812.000000,168737.000000,119428087.000000,9219.000000
313001131.000000,6829.000000,15528.000000,304523.000000,169469.000000,119902079.000000,5843.000000
314000425.000000,14673.000000,21424.000000,296955.000000,168883.000000,120367917.000000,13205.000000
315002506.000000,17602.000000,24019.000000,282376.000000,173094.000000,120823387.000000,10374.000000
316000050.000000,5549.000000,14486.000000,298030.000000,172149.000000,121293566.000000,4721.000000
317002274.000000,5522.000000,13814.000000,298500.000000,171913.000000,121763979.000000,4665.000000
318000221.000000,15504.000000,23789.000000,280582.000000,174255.000000,122218816.000000,8482.000000
319000083.000000,5065.000000,13929.000000,299751.000000,173005.000000,122691572.000000,4257.000000
320000714.000000,4881.000000,13767.000000,296208.000000,174727.000000,123162507.000000,4172.000000
321002245.000000,15068.000000,23097.000000,288736.000000,173178.000000,123624421.000000,8174.000000
322000856.000000,5604.000000,13307.000000,297511.000000,169438.000000,124091370.000000,4720.000000
323000443.000000,5270.000000,14455.000000,300769.000000,170643.000000,124562782.000000,4383.000000
324000003.000000,13384.000000,23217.000000,290743.000000,169362.000000,125022887.000000,7323.000000
325000024.000000,7104.000000,15281.000000,294769.000000,172019.000000,125489675.000000,5493.000000
326000505.000000,4897.000000,13604.000000,298862.000000,168872.000000,125957409.000000,4106.000000
327000005.000000,7598.000000,17332.000000,302421.000000,168048.000000,126427878.000000,5137.000000
328000448.000000,12521.000000,20599.000000,289886.000000,174729.000000,126892493.000000,7687.000000
329000118.000000,4816.000000,14196.000000,304169.000000,169440.000000,127366102.000000,4135.000000
330000234.000000,5047.000000,15189.000000,307551.000000,170658.000000,127844311.000000,4255.000000
331000053.000000,15626.000000,22936.000000,284689.000000,176648.000000,128305648.000000,9261.000000
332000616.000000,4980.000000,13783.000000,302289.000000,175586.000000,128783523.000000,4117.000000
