Instruction,pfIssued,pfInCache,overallMisses,overallHits,overallAccesses,unusedPrefetches
216001616.000000,48120.000000,7924.000000,233925.000000,169592.000000,76602948.000000,45614.000000
217000002.000000,48938.000000,7589.000000,227900.000000,174632.000000,77005480.000000,46411.000000
218000006.000000,46053.000000,12059.000000,244424.000000,154229.000000,77404133.000000,34511.000000
219000007.000000,49891.000000,20247.000000,227565.000000,177194.000000,77808892.000000,47596.000000
220000015.000000,47194.000000,16353.000000,246269.000000,162977.000000,78218138.000000,38922.000000
221000014.000000,48790.000000,7063.000000,245738.000000,168586.000000,78632462.000000,43344.000000
222000003.000000,48600.000000,6606.000000,241966.000000,172882.000000,79047310.000000,46065.000000
223000006.000000,47091.000000,7305.000000,252773.000000,158136.000000,79458219.000000,35649.000000
224003663.000000,49896.000000,19386.000000,245310.000000,177827.000000,79881356.000000,47626.000000
225000595.000000,50590.000000,19120.000000,246222.000000,180102.000000,80307680.000000,48325.000000
226004048.000000,49051.000000,14464.000000,253239.000000,163067.000000,80723986.000000,37784.000000
227000005.000000,50560.000000,17386.000000,247663.000000,178454.000000,81150103.000000,48220.000000
228000007.000000,51493.000000,16065.000000,256774.000000,178706.000000,81585583.000000,49295.000000
229000001.000000,48195.000000,12243.000000,259864.000000,159581.000000,82005028.000000,36798.000000
230000021.000000,49141.000000,17950.000000,264094.000000,172041.000000,82441163.000000,46515.000000
231000001.000000,49996.000000,18023.000000,259577.000000,172395.000000,82873135.000000,46753.000000
232000035.000000,47919.000000,12912.000000,259030.000000,158657.000000,83290822.000000,36175.000000
233000008.000000,50045.000000,18907.000000,259140.000000,174090.000000,83724052.000000,46603.000000
234001632.000000,49580.000000,17783.000000,260755.000000,172222.000000,84157029.000000,46689.000000
235000033.000000,48222.000000,11349.000000,263001.000000,160182.000000,84580212.000000,36616.000000
236000019.000000,49424.000000,12006.000000,260564.000000,173909.000000,85014685.000000,46254.000000
237000050.000000,49321.000000,9099.000000,258974.000000,173826.000000,85447485.000000,46901.000000
238000581.000000,48428.000000,13476.000000,259626.000000,162316.000000,85869427.000000,37564.000000
239000026.000000,48520.000000,19753.000000,256470.000000,176544.000000,86302441.000000,46279.000000
240000029.000000,49418.000000,18168.000000,258100.000000,170926.000000,86731467.000000,44069.000000
241000029.000000,47765.000000,7354.000000,262675.000000,161460.000000,87155602.000000,39293.000000
242000010.000000,49510.000000,8656.000000,265002.000000,171849.000000,87592453.000000,46683.000000
243000003.000000,48746.000000,8920.000000,262731.000000,162442.000000,88017626.000000,38518.000000
244000406.000000,50357.000000,9041.000000,259580.000000,176387.000000,88453593.000000,46406.000000
245000048.000000,50480.000000,10411.000000,259028.000000,177831.000000,88890452.000000,47491.000000
246002025.000000,50806.000000,9054.000000,258434.000000,166592.000000,89315478.000000,39613.000000
247000009.000000,50896.000000,8918.000000,265237.000000,177065.000000,89757780.000000,48087.000000
248000289.000000,51042.000000,9660.000000,265426.000000,178848.000000,90202054.000000,48128.000000
249000020.000000,49983.000000,10727.000000,272022.000000,164484.000000,90638560.000000,38487.000000
250000032.000000,50101.000000,18997.000000,266693.000000,177815.000000,91083068.000000,47258.000000
251000008.000000,51464.000000,16368.000000,277682.000000,173511.000000,91534261.000000,47870.000000
252000015.000000,50835.000000,13038.000000,271155.000000,165781.000000,91971197.000000,39697.000000
253000159.000000,50471.000000,18326.000000,273284.000000,176108.000000,92420589.000000,47042.000000
254000031.000000,51052.000000,19293.000000,269865.000000,178146.000000,92868600.000000,47327.000000
255000263.000000,51130.000000,15339.000000,266887.000000,168609.000000,93304096.000000,39775.000000
256000005.000000,49988.000000,18420.000000,267704.000000,178019.000000,93749819.000000,46526.000000
257000003.000000,51078.000000,18501.000000,274343.000000,178019.000000,94202181.000000,47480.000000
258000015.000000,52057.000000,16612.000000,267320.000000,171078.000000,94640579.000000,40880.000000
259000004.000000,50898.000000,17847.000000,274964.000000,179359.000000,95094902.000000,47471.000000
260002980.000000,51588.000000,19845.000000,279757.000000,180108.000000,95554767.000000,47999.000000
261000005.000000,51531.000000,18495.000000,263233.000000,173777.000000,95991777.000000,41017.000000
262001114.000000,52094.000000,15457.000000,275817.000000,178584.000000,96446178.000000,47746.000000
263000024.000000,50874.000000,18817.000000,284880.000000,175795.000000,96906853.000000,47311.000000
264000015.000000,49182.000000,17682.000000,277767.000000,169296.000000,97353916.000000,41823.000000
265000003.000000,52877.000000,10659.000000,280066.000000,176779.000000,97810761.000000,45448.000000
266000002.000000,51269.000000,11201.000000,277016.000000,178522.000000,98266299.000000,47320.000000
267000013.000000,51024.000000,12637.000000,278842.000000,177924.000000,98723065.000000,46644.000000
268000472.000000,51628.000000,12060.000000,277690.000000,169577.000000,99170332.000000,41669.000000
269000364.000000,50365.000000,18847.000000,283145.000000,176214.000000,99629691.000000,46410.000000
270000030.000000,50027.000000,19959.000000,289934.000000,174449.000000,100094074.000000,46324.000000
271000013.000000,52446.000000,12538.000000,271238.000000,172666.000000,100537978.000000,41798.000000
272000005.000000,50546.000000,18883.000000,282796.000000,176420.000000,100997194.000000,46689.000000
273000826.000000,50184.000000,17751.000000,291436.000000,173834.000000,101462464.000000,46368.000000
274000013.000000,53665.000000,13045.000000,269378.000000,176435.000000,101908277.000000,43120.000000
275000016.000000,50460.000000,12945.000000,286905.000000,176553.000000,102371735.000000,46556.000000
276000011.000000,49697.000000,12944.000000,289599.000000,175394.000000,102836728.000000,45830.000000
277000038.000000,53090.000000,13176.000000,269462.000000,175711.000000,103281901.000000,42688.000000
278002682.000000,49324.000000,12418.000000,291912.000000,173542.000000,103747355.000000,45478.000000
279004857.000000,49545.000000,11858.000000,293642.000000,174037.000000,104215034.000000,45860.000000
280000012.000000,52751.000000,10727.000000,269837.000000,175707.000000,104660578.000000,42599.000000
281000030.000000,50368.000000,12102.000000,293095.000000,174671.000000,105128344.000000,46377.000000
282000051.000000,49837.000000,10702.000000,289134.000000,174005.000000,105591483.000000,46048.000000
283000046.000000,52739.000000,13283.000000,275011.000000,175613.000000,106042107.000000,43208.000000
284000023.000000,49881.000000,13692.000000,291849.000000,172845.000000,106506801.000000,45670.000000
285000568.000000,51733.000000,18942.000000,285064.000000,182701.000000,106974566.000000,47978.000000
286000023.000000,48928.000000,16962.000000,285900.000000,171273.000000,107431739.000000,42328.000000
287000003.000000,53685.000000,16998.000000,279087.000000,180312.000000,107891138.000000,46879.000000
288002219.000000,50749.000000,20686.000000,288526.000000,177643.000000,108357307.000000,46865.000000
289000019.000000,49217.000000,17994.000000,293108.000000,171006.000000,108821421.000000,45415.000000
290000211.000000,53353.000000,13781.000000,273886.000000,176531.000000,109271838.000000,43781.000000
291000013.000000,50314.000000,19266.000000,289404.000000,175182.000000,109736424.000000,46826.000000
292000701.000000,50323.000000,18995.000000,290613.000000,176996.000000,110204033.000000,46566.000000
293000018.000000,55442.000000,15828.000000,263594.000000,185522.000000,110653149.000000,46032.000000
294001320.000000,50856.000000,19243.000000,289947.000000,177277.000000,111120373.000000,46783.000000
295000015.000000,50964.000000,19415.000000,289230.000000,177318.000000,111586921.000000,47125.000000
296000004.000000,54886.000000,15761.000000,271574.000000,180667.000000,112039162.000000,45842.000000
297005082.000000,51020.000000,19504.000000,293660.000000,178391.000000,112511213.000000,47382.000000
298000010.000000,52529.000000,15460.000000,279757.000000,176034.000000,112967004.000000,47729.000000
299000018.000000,53590.000000,13961.000000,267898.000000,177008.000000,113411910.000000,44580.000000
300003471.000000,50075.000000,14359.000000,290131.000000,176203.000000,113878244.000000,46632.000000
301000021.000000,50719.000000,15674.000000,286425.000000,176311.000000,114340980.000000,47469.000000
302000034.000000,54860.000000,12227.000000,270568.000000,181921.000000,114793469.000000,45854.000000
303000168.000000,50168.000000,19814.000000,288013.000000,177261.000000,115258743.000000,46841.000000
304000301.000000,50108.000000,19032.000000,282154.000000,177700.000000,115718597.000000,46976.000000
305003049.000000,54432.000000,13469.000000,274007.000000,181274.000000,116173878.000000,45616.000000
